YEAR,ST_CASE,NUM_PEDS,NUM_VEHC,PERSONS,HOUR,ROAD_NAME,MILE_MARKER,LATITUDE,LONGITUD,SCH_BUS,DEATHS,MOD_YEAR,DR_DRINK,HIT_RUN
2010,10757,0,1,2,11,US-75,159.0,42.76783611,-96.20920833,0,1,1993.0,0,0
2010,10758,0,2,5,14,SALEM RD,0.0,40.83515833,-91.70116944,0,0,2004.0,0,0
2010,10758,0,2,5,14,SALEM RD,0.0,40.83515833,-91.70116944,0,1,1998.0,0,0
2010,10759,0,1,2,17,HIGHLAND ROAD,0.0,41.40465278,-95.03325,0,0,1991.0,0,0
2010,10760,0,1,1,12,MAIN ST,0.0,42.93038611,-91.38553056,0,1,2003.0,1,0
2010,10761,0,4,7,14,I-35 SOUTH,19.0,41.53869444,-93.77495,0,0,1995.0,0,0
2010,10762,0,1,1,17,250TH ST.,0.0,40.94413611,-94.74100278,0,1,1997.0,0,0
2010,10762,0,1,1,17,250TH ST.,0.0,40.94413611,-94.74100278,0,0,2007.0,0,0
2010,10763,0,2,2,16,US-20,237.0,42.47115556,-91.13419167,0,1,2009.0,0,0
2010,10763,0,2,2,16,US-20,237.0,42.47115556,-91.13419167,0,0,2006.0,0,0
2010,10764,0,1,1,10,SR-58,234.0,42.47380278,-92.44589444,0,1,1986.0,0,0
2010,10765,0,2,2,20,540TH AVE,0.0,42.11803889,-90.277,0,1,2008.0,0,0
2010,10766,0,1,2,22,I-35,49.0,43.33496944,-93.34880833,0,0,2008.0,0,0
2010,10767,0,2,2,17,QUINCE AVE,0.0,41.08600278,-94.60401389,0,0,2006.0,0,1
2010,10768,0,1,2,24,RODKINGHAM RD,0.0,41.52042778,-90.59886944,0,1,2003.0,0,0
2010,10769,0,2,2,3,I-280,67.0,41.50511944,-90.67126667,0,1,2005.0,0,0
2010,10769,0,2,2,3,I-280,67.0,41.50511944,-90.67126667,0,0,2005.0,0,0
2010,10770,0,1,1,19,US-169,77.0,40.61316944,-94.28236667,0,1,1999.0,0,0
2010,10770,0,1,1,19,US-169,77.0,40.61316944,-94.28236667,0,0,2002.0,0,0
2010,10771,0,2,2,13,I-80,226.0,41.59213611,-93.79826667,0,0,2006.0,0,0
2010,10771,0,2,2,13,I-80,226.0,41.59213611,-93.79826667,0,1,2003.0,0,0
2010,10772,0,1,7,9,I-80,9.0,41.49414722,-94.22350833,0,0,2003.0,0,1
2010,10772,0,1,7,9,I-80,9.0,41.49414722,-94.22350833,0,1,2005.0,0,0
2010,10773,0,2,3,12,110TH ST,0.0,42.54750833,-95.94018333,0,1,1979.0,0,0
2010,10774,0,2,4,5,T17,0.0,41.27051111,-92.95686389,0,1,2008.0,0,0
2010,10775,1,1,1,3,BLAIRS FERRY RD NE,0.0,42.03506944,-91.64665556,0,1,2010.0,1,0
2010,10776,0,2,2,13,PRAIRIEBURG RD,0.0,42.18549167,-91.423225,0,0,2010.0,1,0
2010,10776,0,2,2,13,PRAIRIEBURG RD,0.0,42.18549167,-91.423225,0,2,2006.0,0,0
2010,10777,0,2,2,13,CORNING ST,0.0,41.011375,-95.23034167,0,1,1995.0,1,0
2010,10778,0,1,6,20,US-151,212.0,42.27794444,-91.13562778,0,1,2007.0,1,0
2010,10778,0,1,6,20,US-151,212.0,42.27794444,-91.13562778,0,0,2004.0,0,0
2010,10779,0,1,1,13,TERRACE AVE,0.0,41.31816111,-93.88517222,0,1,2006.0,0,0
2010,10779,0,1,1,13,TERRACE AVE,0.0,41.31816111,-93.88517222,0,0,2003.0,0,0
2010,10780,0,3,6,13,US-30,157.0,41.60270278,-95.82842778,0,1,2005.0,1,0
2010,10781,0,2,4,16,SR-13,215.0,42.86385,-91.38994167,0,1,1997.0,0,1
2010,10782,0,2,2,19,H32,0.0,41.028875,-93.36580556,0,1,1998.0,0,0
2010,10782,0,2,2,19,H32,0.0,41.028875,-93.36580556,0,0,2004.0,0,0
2010,10782,0,2,2,19,H32,0.0,41.028875,-93.36580556,0,0,2005.0,0,0
2010,10783,1,1,1,17,AUSTIN AVE,0.0,41.80988056,-96.04831667,0,1,1987.0,0,0
2010,10783,1,1,1,17,AUSTIN AVE,0.0,41.80988056,-96.04831667,0,0,1998.0,0,0
2010,10784,0,1,2,15,US-61,0.0,41.80289167,-90.56721389,0,1,2003.0,0,0
2010,10785,0,1,3,19,120TH ST,0.0,42.61608889,-94.03217222,0,1,1998.0,1,0
2010,10786,1,1,0,16,PLEASANT DR,0.0,41.59137222,-93.69551389,0,1,2004.0,0,0
2010,10786,1,1,0,16,PLEASANT DR,0.0,41.59137222,-93.69551389,0,0,2002.0,0,0
2010,10787,0,1,1,20,I-380,20.0,41.72355833,-91.64205556,0,1,2004.0,0,0
2010,10788,0,1,1,20,YANKEE AVE,0.0,41.68355556,-90.91859722,0,1,1999.0,0,0
2010,10788,0,1,1,20,YANKEE AVE,0.0,41.68355556,-90.91859722,0,0,2010.0,0,0
2010,10788,0,1,1,20,YANKEE AVE,0.0,41.68355556,-90.91859722,0,0,1996.0,0,0
2010,10789,0,1,3,4,NE BLUFF DR,0.0,41.77881944,-93.46098333,0,1,1988.0,0,0
2010,10789,0,1,3,4,NE BLUFF DR,0.0,41.77881944,-93.46098333,0,0,2003.0,0,0
2010,10790,0,3,3,9,US-18,140.0,43.10491389,-93.68898611,0,0,2004.0,0,0
2010,10791,0,1,1,14,E ARMY POST RD,0.0,41.52636944,-93.60895,0,1,1999.0,0,0
2010,10791,0,1,1,14,E ARMY POST RD,0.0,41.52636944,-93.60895,0,0,2007.0,0,0
2010,10792,0,2,3,7,US-20,192.0,42.45177222,-90.77761667,0,1,1992.0,1,0
2010,10793,0,3,4,17,US-63,146.0,42.48940833,-92.36716944,0,1,2002.0,0,0
2010,10793,0,3,4,17,US-63,146.0,42.48940833,-92.36716944,0,0,2004.0,0,0
2010,10794,0,2,2,8,US-65,15.0,41.18500278,-93.50009722,0,1,1998.0,1,0
2010,10795,0,2,3,17,I-35,296.0,41.79197222,-93.57039167,0,1,2000.0,0,0
2010,10795,0,2,3,17,I-35,296.0,41.79197222,-93.57039167,0,0,2003.0,0,0
2010,20001,0,1,1,12,ALBEMARLE AVE,77.53780068728523,35.90115833,-77.53999167,0,0,1982.0,0,0
2010,20001,0,1,1,12,ALBEMARLE AVE,77.53780068728523,35.90115833,-77.53999167,0,0,1997.0,0,0
2010,20002,0,1,1,19,RP-1712,77.53780068728523,36.07860278,-78.54857778,0,0,2008.0,0,0
2010,20003,0,1,3,23,MARSHBROOK ROAD,77.53780068728523,35.16265556,-80.72268333,0,0,2007.0,0,0
2010,20003,0,1,3,23,MARSHBROOK ROAD,77.53780068728523,35.16265556,-80.72268333,0,1,1998.0,0,0
2010,20004,0,2,4,13,HOFFMAN ROAD,77.53780068728523,35.17779722,-79.57176111,0,1,2001.0,0,0
2010,20004,0,2,4,13,HOFFMAN ROAD,77.53780068728523,35.17779722,-79.57176111,0,0,2001.0,0,0
2010,20005,0,1,1,19,HERRINGTON ROAD,77.53780068728523,36.28766389,-76.21907222,0,1,1997.0,0,0
2010,20006,0,2,6,8,JAKE ALEXANDER BLVD,77.53780068728523,35.71106389,-80.49045278,0,0,1999.0,1,0
2010,20006,0,2,6,8,JAKE ALEXANDER BLVD,77.53780068728523,35.71106389,-80.49045278,0,1,2002.0,0,0
2010,20007,0,2,5,11,US-421,77.53780068728523,34.99795833,-78.33848611,0,0,2002.0,0,1
2010,20008,1,1,1,15,MAPLE STREET,77.53780068728523,36.09211111,-79.77715833,0,0,2004.0,0,0
2010,20008,1,1,1,15,MAPLE STREET,77.53780068728523,36.09211111,-79.77715833,0,2,2006.0,0,0
2010,20009,0,1,1,18,PEACHTREE STREET,77.53780068728523,35.96333889,-77.80588056,0,1,1979.0,0,0
2010,20010,1,1,1,21,US-17,77.53780068728523,36.283875,-76.27455833,0,1,2000.0,1,0
2010,20011,0,1,1,3,HILLSBOROUGH STREET,77.53780068728523,35.790925,-78.67995833,0,1,2006.0,0,0
2010,20011,0,1,1,3,HILLSBOROUGH STREET,77.53780068728523,35.790925,-78.67995833,0,1,2004.0,0,0
2010,20012,0,2,3,15,SR-62,77.53780068728523,36.061225,-79.47082778,0,2,1992.0,0,0
2010,20012,0,2,3,15,SR-62,77.53780068728523,36.061225,-79.47082778,0,0,2003.0,0,0
2010,20012,0,2,3,15,SR-62,77.53780068728523,36.061225,-79.47082778,0,0,2003.0,0,0
2010,20013,0,2,2,13,WEBB AVE,77.53780068728523,36.09159167,-79.43286944,0,1,1984.0,0,0
2010,20014,2,1,1,6,SR-90,77.53780068728523,35.90992222,-81.12091667,0,0,1998.0,0,0
2010,20014,2,1,1,6,SR-90,77.53780068728523,35.90992222,-81.12091667,0,1,2003.0,0,0
2010,20015,0,1,2,22,RP-1108,77.53780068728523,36.05640278,-77.1749,0,1,2009.0,0,0
2010,20016,1,1,1,4,RP-1716,77.53780068728523,34.530125,-78.51252778,0,1,2003.0,0,0
2010,20017,1,1,0,16,MARCELINA DRIVE,77.53780068728523,35.52505,-82.32686389,0,1,1998.0,1,0
2010,20018,0,2,6,19,MCDOWELL STREET,77.53780068728523,35.74507222,-81.68283056,0,1,2003.0,1,0
2010,20019,0,2,3,11,SR-16,77.53780068728523,35.60469444,-81.11118056,0,1,2002.0,1,0
2010,20020,1,1,1,9,RP-1410,77.53780068728523,34.31334722,-78.92322778,0,1,2007.0,1,0
2010,20021,0,3,2,1,RP-2238,77.53780068728523,34.93770833,-78.88351944,0,1,1998.0,0,0
2010,20022,0,2,2,7,RP-1607,77.53780068728523,35.22904444,-78.87515833,0,0,2005.0,0,0
2010,20022,0,2,2,7,RP-1607,77.53780068728523,35.22904444,-78.87515833,0,1,2005.0,0,0
2010,20023,1,1,1,11,MAIN STREET,77.53780068728523,35.87895,-80.09695278,0,1,2005.0,0,0
2010,20024,0,1,2,10,I-85,77.53780068728523,35.82421667,-80.16659167,0,0,2010.0,0,0
2010,20025,0,2,5,15,RP-2380,77.53780068728523,35.70191667,-80.21053889,0,1,1999.0,0,0
2010,20025,0,2,5,15,RP-2380,77.53780068728523,35.70191667,-80.21053889,0,0,2008.0,0,0
2010,20025,0,2,5,15,RP-2380,77.53780068728523,35.70191667,-80.21053889,0,0,2003.0,0,0
2010,20027,0,2,2,9,SR-11,77.53780068728523,35.05562778,-77.75448333,0,0,2009.0,0,0
2010,20028,0,1,4,3,I-40,77.53780068728523,35.90458889,-78.88398056,0,1,1990.0,1,0
2010,20029,0,1,1,20,RP-1223,77.53780068728523,35.90782222,-77.68949722,0,1,1999.0,1,0
2010,20030,0,1,1,21,RP-1243,77.53780068728523,35.97121667,-77.72413056,0,1,2005.0,0,0
2010,20030,0,1,1,21,RP-1243,77.53780068728523,35.97121667,-77.72413056,0,0,1996.0,0,0
2010,20031,1,1,1,19,CHERRY STREET,77.53780068728523,36.16406667,-80.27373056,0,1,2005.0,1,0
2010,20032,0,1,2,20,FRANKLIN BLVD,77.53780068728523,35.256975,-81.25853056,0,1,2004.0,1,0
2010,20032,0,1,2,20,FRANKLIN BLVD,77.53780068728523,35.256975,-81.25853056,0,0,2001.0,0,0
2010,20033,1,1,1,17,RP-1322,77.53780068728523,36.454825,-76.62099167,0,1,2005.0,0,0
2010,20033,1,1,1,17,RP-1322,77.53780068728523,36.454825,-76.62099167,0,0,1993.0,0,0
2010,20034,0,2,2,8,HARTLEY DRIVE,77.53780068728523,35.99240556,-80.01213611,0,1,2001.0,1,0
2010,20035,0,2,2,17,SANDY RIDGE ROAD,77.53780068728523,36.06307222,-80.00864722,0,1,1995.0,1,0
2010,20036,1,1,1,17,I-40,77.53780068728523,36.04145556,-79.77818611,0,1,2002.0,0,0
2010,20037,0,1,1,8,RP-2045,77.53780068728523,35.25991667,-78.86956111,0,1,2007.0,0,0
2010,20038,0,2,2,7,SR-55,77.53780068728523,35.39394722,-78.67120833,0,1,2006.0,0,0
2010,20038,0,2,2,7,SR-55,77.53780068728523,35.39394722,-78.67120833,0,0,2008.0,0,0
2010,20039,0,1,1,14,RP-2530,77.53780068728523,35.40751944,-78.19295833,0,0,2000.0,0,0
2010,20040,0,1,2,21,US-70,77.53780068728523,35.59115556,-78.39869444,0,0,2008.0,0,0
2010,20040,0,1,2,21,US-70,77.53780068728523,35.59115556,-78.39869444,0,1,2004.0,0,0
2010,20041,1,1,1,18,RP-1170,77.53780068728523,35.33585278,-79.18953889,0,1,2003.0,0,0
2010,20042,0,2,3,19,RP-1146,77.53780068728523,35.3915,-79.14507778,0,0,1998.0,1,0
2010,20042,0,2,3,19,RP-1146,77.53780068728523,35.3915,-79.14507778,0,1,2002.0,0,0
2010,20043,0,2,2,15,RP-1603,77.53780068728523,35.30531944,-77.78938333,0,1,1995.0,1,0
2010,20044,0,1,1,13,US-221,77.53780068728523,35.72540278,-82.04358056,0,1,2000.0,0,0
2010,20044,0,1,1,13,US-221,77.53780068728523,35.72540278,-82.04358056,0,0,2001.0,0,0
2010,20045,0,2,3,2,PARK RD,77.53780068728523,35.1985,-80.85250833,0,0,2000.0,0,0
2010,20045,0,2,3,2,PARK RD,77.53780068728523,35.1985,-80.85250833,0,1,1991.0,1,0
2010,20046,0,1,3,3,I-85,77.53780068728523,35.27645556,-80.80513056,0,0,2011.0,0,0
2010,20046,0,1,3,3,I-85,77.53780068728523,35.27645556,-80.80513056,0,2,2000.0,0,0
2010,20047,0,1,1,17,RP-1461,77.53780068728523,35.50511944,-79.54118611,0,1,2000.0,0,0
2010,20048,0,3,6,11,MARTIN LUTHER KING,77.53780068728523,34.25395278,-77.88954722,0,1,1993.0,0,0
2010,20049,1,1,1,17,CAROLINA BEACH RD,77.53780068728523,34.19078889,-77.93495278,0,1,2001.0,0,0
2010,20049,1,1,1,17,CAROLINA BEACH RD,77.53780068728523,34.19078889,-77.93495278,0,0,2008.0,0,0
2010,20050,0,1,2,8,SR-210,77.53780068728523,34.44691111,-77.51103333,0,1,2008.0,1,0
2010,20051,0,2,2,13,US-17,77.53780068728523,34.47635,-77.57618056,0,0,2011.0,1,0
2010,20051,0,2,2,13,US-17,77.53780068728523,34.47635,-77.57618056,0,1,1996.0,0,0
2010,20052,0,1,3,4,I-40,77.53780068728523,35.95188611,-79.00337222,0,1,2003.0,0,0
2010,20052,0,1,3,4,I-40,77.53780068728523,35.95188611,-79.00337222,0,0,1993.0,1,0
2010,20053,0,2,5,24,RP-1424,77.53780068728523,34.96910833,-79.74246111,0,1,2006.0,1,0
2011,10001,0,2,3,10,SR-32,0.0,40.123,-85.55718333,0,1,1990.0,1,0
2011,10002,0,2,2,10,CARMEL DRIVE,0.0,39.961375,-86.12683611,0,1,1997.0,0,0
2011,10003,0,1,1,8,CR-79,0.0,41.43030833,-84.81445278,0,0,1999.0,1,0
2011,10003,0,1,1,8,CR-79,0.0,41.43030833,-84.81445278,0,2,1991.0,0,0
2011,10005,0,1,1,17,SR-39,0.0,40.09385,-86.47862222,0,1,2005.0,0,0
2011,10006,0,1,1,15,RIVER RD,0.0,40.09745833,-87.39969722,0,1,2000.0,0,0
2011,10007,1,1,1,23,FRANKLIN RD,0.0,39.69434722,-86.01796944,0,1,1997.0,0,0
2011,10007,1,1,1,23,FRANKLIN RD,0.0,39.69434722,-86.01796944,0,0,2002.0,0,0
2011,10008,0,1,1,7,BIG DOE RUN,0.0,38.74414167,-85.22946667,0,2,1998.0,0,0
2011,10009,0,3,3,16,US-50,0.0,39.14270833,-84.8275,0,0,2004.0,0,0
2011,10010,0,2,6,16,SR-37,0.0,39.04965278,-86.53664722,0,1,1993.0,1,0
2011,10011,0,1,1,21,CR-550,0.0,39.33529444,-85.58418333,0,1,1998.0,0,0
2011,10011,0,1,1,21,CR-550,0.0,39.33529444,-85.58418333,0,0,2006.0,0,0
2011,10012,0,1,1,24,191ST,0.0,40.06539444,-86.07135833,0,0,1998.0,0,0
2011,10013,0,2,2,6,SR-37,0.0,38.90976111,-86.54521944,0,1,2003.0,0,0
2011,10014,1,1,3,15,LAFONTAINE ST,0.0,40.88600556,-85.50581944,0,0,1998.0,0,0
2011,10015,0,2,6,19,46TH STREET,0.0,39.84021111,-86.11301111,0,1,1991.0,0,0
2011,10016,0,1,1,3,ROHMAN RD,0.0,41.13295278,-84.95186667,0,0,2007.0,0,0
2011,10016,0,1,1,3,ROHMAN RD,0.0,41.13295278,-84.95186667,0,1,1989.0,0,0
2011,10017,0,2,3,10,NORTH PARK AVENUE,0.0,39.28799167,-86.757825,0,0,2011.0,0,0
2011,10018,0,4,8,20,US-50,0.0,38.975725,-85.73108333,0,1,2000.0,1,0
2011,10019,0,2,3,19,US-31,0.0,38.55924167,-85.76455556,0,1,1997.0,0,0
2011,10020,0,1,1,19,WOODLAND DRIVE,0.0,39.88730833,-86.26700278,0,1,1991.0,0,0
2011,10021,0,2,2,19,US-231,0.0,39.90486389,-86.90275556,0,1,2003.0,0,0
2011,10022,0,1,3,3,OLD US HWY 231,0.0,40.39071667,-86.90395833,0,0,2010.0,0,0
2011,10022,0,1,3,3,OLD US HWY 231,0.0,40.39071667,-86.90395833,0,1,1995.0,0,0
2011,10023,0,2,2,1,HESSEN CASSEL RD,0.0,41.046525,-85.09655278,0,1,2007.0,1,0
2011,10024,0,2,2,6,MONROEVILLE RD,0.0,40.97643611,-85.01892222,0,1,2001.0,0,0
2011,10025,0,2,5,17,SR-56,0.0,38.52419722,-86.66105833,0,1,2005.0,0,0
2011,10026,0,1,4,24,I-65,540.0,39.01244722,-85.8728,0,1,2000.0,1,0
2011,10027,0,1,2,22,113TH STREET,0.0,39.95472222,-85.87313056,0,1,1998.0,0,0
2011,10027,0,1,2,22,113TH STREET,0.0,39.95472222,-85.87313056,0,0,2003.0,0,0
2011,10028,0,1,1,4,CR-500,0.0,41.61958056,-86.79645556,0,0,1999.0,1,0
2011,10028,0,1,1,4,CR-500,0.0,41.61958056,-86.79645556,0,1,2008.0,0,0
2011,10029,0,1,1,10,S TRUEBLOOK PLACE,0.0,39.339275,-87.46052778,0,0,2000.0,0,0
2011,10029,0,1,1,10,S TRUEBLOOK PLACE,0.0,39.339275,-87.46052778,0,1,2006.0,0,0
2011,10030,0,2,5,7,UNION ST,0.0,40.42460556,-86.873275,0,2,2009.0,0,0
2011,10030,0,2,5,7,UNION ST,0.0,40.42460556,-86.873275,0,0,2007.0,0,0
2011,10031,0,2,5,16,US-421S,0.0,39.00871389,-85.28678056,0,1,1997.0,0,0
2011,10032,0,2,4,15,86TH ST,0.0,39.91214722,-86.18394444,0,1,1995.0,0,0
2011,10033,0,2,3,15,US-6,0.0,41.450125,-85.80579722,0,1,1997.0,0,0
2011,10034,1,1,1,9,CR-600 E,0.0,39.78482778,-86.41914444,0,1,2003.0,1,0
2011,10035,0,1,5,18,I-80,818.0,41.72280278,-86.15701667,0,1,2009.0,0,0
2011,10035,0,1,5,18,I-80,818.0,41.72280278,-86.15701667,0,2,1996.0,0,0
2011,10035,0,1,5,18,I-80,818.0,41.72280278,-86.15701667,0,0,2007.0,0,0
2011,10036,0,1,1,22,CONTRERAS PIKE,0.0,39.53871667,-84.85921389,0,1,2004.0,0,0
2011,10036,0,1,1,22,CONTRERAS PIKE,0.0,39.53871667,-84.85921389,0,0,2004.0,0,0
2011,10037,0,2,2,5,US-20,0.0,41.59493611,-87.29213333,0,1,1990.0,1,0
2011,10038,0,1,1,21,US-50,0.0,38.71880833,-86.64377778,0,1,2001.0,1,0
2011,10038,0,1,1,21,US-50,0.0,38.71880833,-86.64377778,0,0,1998.0,0,0
2011,10039,0,2,2,4,US-231,0.0,39.09336389,-86.99910278,0,1,2008.0,0,0
2011,10040,0,1,1,4,SR-25 N,0.0,40.67569167,-86.51252778,0,0,2011.0,0,0
2011,10040,0,1,1,4,SR-25 N,0.0,40.67569167,-86.51252778,0,0,1995.0,0,0
2011,10040,0,1,1,4,SR-25 N,0.0,40.67569167,-86.51252778,0,1,2007.0,0,0
2011,10041,0,1,1,22,SR- 37 RD,0.0,38.98329722,-86.5557,0,0,1999.0,1,0
2011,10042,0,2,2,8,SR-234,0.0,39.91105278,-86.83696667,0,1,1979.0,1,0
2011,10042,0,2,2,8,SR-234,0.0,39.91105278,-86.83696667,0,0,1996.0,0,0
2011,10043,0,1,1,6,SR-3,0.0,40.42565,-85.37025,0,0,2005.0,0,0
2011,10044,0,2,2,17,SR-59,0.0,39.56196667,-87.12470556,0,1,1997.0,0,0
2011,10044,0,2,2,17,SR-59,0.0,39.56196667,-87.12470556,0,0,2003.0,0,0
2011,10045,0,2,2,15,WASHINGTON ST,0.0,39.74508611,-86.27549444,0,0,2008.0,1,0
2011,10045,0,2,2,15,WASHINGTON ST,0.0,39.74508611,-86.27549444,0,0,2007.0,1,0
2011,10045,0,2,2,15,WASHINGTON ST,0.0,39.74508611,-86.27549444,0,0,2007.0,0,0
2011,10046,0,1,2,4,KOSSUTH ST,0.0,40.41016389,-86.86898333,0,1,1997.0,1,0
2011,10047,0,1,1,2,SR-56,1380.0,38.73658333,-85.44081389,0,0,2006.0,0,0
2011,10048,0,1,1,9,MERIDIAN RD,0.0,39.72828056,-85.80073333,0,1,1993.0,1,0
2011,10049,0,1,1,19,US-41,0.0,41.51808889,-87.4716,0,1,2001.0,0,0
2011,10050,0,2,2,10,CR- 650 E,0.0,41.23615556,-85.71889444,0,1,1998.0,0,0
2011,10051,0,2,3,19,SR-28,0.0,40.27751944,-85.78441667,0,1,2000.0,0,0
2011,10051,0,2,3,19,SR-28,0.0,40.27751944,-85.78441667,0,0,2005.0,0,0
2011,10052,1,1,1,18,WASHINGTON ST,0.0,39.76659722,-86.19330278,0,1,2002.0,0,0
2011,10052,1,1,1,18,WASHINGTON ST,0.0,39.76659722,-86.19330278,0,0,2005.0,0,0
2011,10052,1,1,1,18,WASHINGTON ST,0.0,39.76659722,-86.19330278,0,0,1997.0,0,0
2011,10053,1,1,1,10,SR-27,0.0,40.81031944,-84.93728333,0,1,1997.0,1,0
2011,10054,0,7,9,8,I-70 E,730.0,39.71172222,-86.26916944,0,2,1997.0,0,0
2011,10054,0,7,9,8,I-70 E,730.0,39.71172222,-86.26916944,0,0,2001.0,0,0
2011,10055,0,1,1,23,RILEY RD,0.0,41.5062,-86.40781389,0,1,2005.0,0,0
2011,10056,0,1,1,13,CR-600 E,0.0,41.45260278,-85.30845278,0,2,1995.0,1,0
2011,10056,0,1,1,13,CR-600 E,0.0,41.45260278,-85.30845278,0,0,2003.0,0,0
2011,10057,0,3,8,4,I-65 N,715.0,39.24435556,-85.95485833,0,1,2003.0,0,0
2011,10058,0,1,1,12,CR-450 S RD,0.0,40.25123333,-87.43435,0,1,2004.0,1,0
2011,10059,1,1,1,18,SR-49,0.0,41.57635278,-87.04570833,0,0,1995.0,0,0
2011,10059,1,1,1,18,SR-49,0.0,41.57635278,-87.04570833,0,1,1986.0,0,0
2011,10060,0,2,2,6,I-80,134.0,41.57484167,-87.27036944,0,1,1997.0,0,0
2011,10060,0,2,2,6,I-80,134.0,41.57484167,-87.27036944,0,0,2002.0,0,0
2011,10061,0,1,1,21,US-231 S,0.0,38.97595833,-86.927175,0,1,2005.0,1,0
2011,10062,0,1,2,18,CR-1050 N,0.0,40.63620601560582,-87.94583368257669,0,1,1998.0,0,0
2011,10062,0,1,2,18,CR-1050 N,0.0,40.63620601560582,-87.94583368257669,0,1,1999.0,0,0
2011,10062,0,1,2,18,CR-1050 N,0.0,40.63620601560582,-87.94583368257669,0,0,2007.0,0,0
2011,10063,0,2,2,10,US-50 E,0.0,38.94966389,-85.91111111,0,1,2002.0,1,0
2011,10064,0,1,2,18,SR-4 E,0.0,41.59253056,-85.78245278,0,1,1993.0,0,0
2011,10064,0,1,2,18,SR-4 E,0.0,41.59253056,-85.78245278,0,0,2008.0,0,0
2011,10065,0,1,1,22,CR-950 E,0.0,40.39583889,-85.49233889,0,1,1991.0,0,0
2011,10065,0,1,1,22,CR-950 E,0.0,40.39583889,-85.49233889,0,0,1987.0,0,0
2011,10065,0,1,1,22,CR-950 E,0.0,40.39583889,-85.49233889,0,0,2002.0,0,0
2011,10066,0,2,4,18,LAFAYETTE AVE,0.0,39.50786667,-87.38609444,0,1,2003.0,1,0
2011,10067,0,1,1,3,I-70,840.0,39.78965278,-86.128075,0,1,1998.0,0,0
2011,10068,0,1,1,23,US-41 S,0.0,39.288275,-87.38877222,0,1,1998.0,1,0
2011,10069,1,1,1,16,TREMONT ST,0.0,39.78070556,-86.20113333,0,1,1995.0,0,0
2011,10070,0,2,2,10,US-421,0.0,40.59423889,-86.71275556,0,1,2003.0,1,0
2011,10071,0,2,2,16,SR-67,0.0,40.4393,-84.98874444,0,1,1998.0,0,0
2011,10071,0,2,2,16,SR-67,0.0,40.4393,-84.98874444,0,0,1997.0,0,0
2011,10072,0,2,2,21,SR-933 W,0.0,41.65973333,-86.19648056,0,2,1997.0,1,0
2011,10073,0,1,1,12,SR-135,0.0,38.55625833,-86.09673056,0,1,2011.0,0,0
2011,10073,0,1,1,12,SR-135,0.0,38.55625833,-86.09673056,0,1,2006.0,0,0
2011,10074,0,1,1,3,SAGER RD,0.0,41.44928889,-87.05171667,0,0,2008.0,0,0
2011,10074,0,1,1,3,SAGER RD,0.0,41.44928889,-87.05171667,0,1,2007.0,0,0
2011,10075,0,2,2,24,CR-100 N RD,0.0,39.77800278,-86.36279444,0,1,1999.0,1,0
2011,10076,0,2,3,9,SR-49,0.0,41.34018333,-87.02635278,0,1,2000.0,0,0
2011,10077,0,2,2,15,I-80,80.0,41.56963056,-87.37927778,0,1,1993.0,0,0
2011,10077,0,2,2,15,I-80,80.0,41.56963056,-87.37927778,0,0,2003.0,0,0
2011,10078,0,1,1,6,CR-150 S,0.0,40.01768889,-86.84383333,0,0,2000.0,0,0
2011,10079,0,2,4,21,SR-3,0.0,41.21617778,-85.17138056,0,1,2001.0,1,0
2011,10080,0,2,5,20,FAITH RD,0.0,38.06465,-86.2395,0,1,2007.0,0,0
2011,10081,0,1,1,21,SR-3,0.0,38.58668611,-85.647525,0,1,2002.0,0,0
2011,10082,0,2,3,24,US-50,0.0,39.05838056,-85.17953889,0,0,1998.0,0,0
2011,10082,0,2,3,24,US-50,0.0,39.05838056,-85.17953889,0,0,2002.0,0,0
2011,10082,0,2,3,24,US-50,0.0,39.05838056,-85.17953889,0,1,2003.0,0,0
2011,10082,0,2,3,24,US-50,0.0,39.05838056,-85.17953889,0,0,2010.0,0,0
2011,10083,1,1,1,18,FAYETTE DR,0.0,41.02771667,-85.11649167,0,0,1996.0,0,0
2011,10083,1,1,1,18,FAYETTE DR,0.0,41.02771667,-85.11649167,0,0,2006.0,0,0
2011,10083,1,1,1,18,FAYETTE DR,0.0,41.02771667,-85.11649167,0,1,1991.0,0,0
2011,10084,2,1,1,23,MORRIS STREET,0.0,39.75042222,-86.21623889,0,1,2011.0,0,0
2011,10084,2,1,1,23,MORRIS STREET,0.0,39.75042222,-86.21623889,0,0,2006.0,0,0
2011,10084,2,1,1,23,MORRIS STREET,0.0,39.75042222,-86.21623889,0,0,1998.0,0,0
2011,10085,0,2,2,8,SR-18,0.0,40.57888889,-86.01342222,0,1,2008.0,0,0
2011,10086,0,1,1,15,MAIN ST,0.0,41.61395,-86.25402778,0,1,2000.0,0,0
2011,10086,0,1,1,15,MAIN ST,0.0,41.61395,-86.25402778,0,0,2010.0,0,0
2011,10087,0,1,2,15,US-52 S,0.0,40.1792,-86.61852778,0,1,1995.0,1,0
2011,10087,0,1,2,15,US-52 S,0.0,40.1792,-86.61852778,0,1,1985.0,0,0
2011,10088,0,2,4,17,OLD RILEY RD,0.0,39.41395,-87.34472778,0,1,1997.0,0,0
2011,10088,0,2,4,17,OLD RILEY RD,0.0,39.41395,-87.34472778,0,0,2004.0,0,0
