YEAR,ST_CASE,STATENAME,NUM_PEDS,NUM_VEHC,PERSONS,MONTHNAME,DAYNAME,DAY_WEEKNAME,HOUR,ROAD_NAME,ROUTENAME,RUR_URBNAME,FUNC_SYSNAME,RD_OWNERNAME,MILE_MARKER,LATITUDE,LONGITUD,HARM_EVNAME,COLLISION_TYPE,TYP_INTNAME,REL_ROADNAME,WRK_ZONENAME,LGT_CONDNAME,WEATHERNAME,SCH_BUS,HIT_RUN,MOD_YEAR,DEATHS,DR_DRINK,COUNTYNAME,CITYNAME
2019,10574,Georgia,0,2,4,September,16,Monday,22,SR-6,State Highway,Urban,Principal Arterial - Other,State Highway Agency,29.0,33.78294167,-84.60969167,Motor Vehicle In-Transport,Angle,Four-Way Intersection,On Roadway,,Dark - Not Lighted,Clear,0,0,1999.0,1,0,DOUGLAS (97),NOT APPLICABLE
2019,10575,Georgia,1,1,1,September,16,Monday,20,CR-38 ARMSTRONG MILL RD,County Road,Rural,Local,County Highway Agency,0.0,33.39180833,-85.11489722,Pedestrian,Not a Collision,Not an Intersection,On Roadway,,Dark - Not Lighted,Clear,0,0,2006.0,1,1,HEARD (149),NOT APPLICABLE
2019,10576,Georgia,0,3,4,September,17,Tuesday,9,I-20 RAMP,Interstate,Urban,Interstate,State Highway Agency,187.0,33.77681389,-84.6055,Motor Vehicle In-Transport,Angle,Not an Intersection,On Roadway,,Daylight,Clear,0,0,2009.0,1,0,DOUGLAS (97),NOT APPLICABLE
2019,10577,Georgia,0,2,3,September,17,Tuesday,20,CR-OETGEN ROAD,County Road,Urban,Local,County Highway Agency,4.0,32.15975833,-81.31793333,Motor Vehicle In-Transport,Front-to-Rear,Not an Intersection,On Roadway,,Dark - Not Lighted,Clear,0,0,2004.0,1,0,EFFINGHAM (103),NOT APPLICABLE
2019,10577,Georgia,0,2,3,September,17,Tuesday,20,CR-OETGEN ROAD,County Road,Urban,Local,County Highway Agency,4.0,32.15975833,-81.31793333,Motor Vehicle In-Transport,Front-to-Rear,Not an Intersection,On Roadway,,Dark - Not Lighted,Clear,0,0,2019.0,0,0,EFFINGHAM (103),NOT APPLICABLE
2019,10578,Georgia,0,1,1,September,17,Tuesday,8,SR-282,State Highway,Urban,Principal Arterial - Other,State Highway Agency,43.0,34.68896111,-84.58813333,Tree (Standing Only),Not a Collision,Not an Intersection,On Roadside,,Daylight,Clear,0,0,2008.0,0,1,GILMER (123),NOT APPLICABLE
2019,10578,Georgia,0,1,1,September,17,Tuesday,8,SR-282,State Highway,Urban,Principal Arterial - Other,State Highway Agency,43.0,34.68896111,-84.58813333,Tree (Standing Only),Not a Collision,Not an Intersection,On Roadside,,Daylight,Clear,0,0,2006.0,1,0,GILMER (123),NOT APPLICABLE
2019,10579,Georgia,1,1,2,September,17,Tuesday,17,I-75 RAMP,Interstate,Urban,Interstate,State Highway Agency,0.0,30.77611667,-83.29773611,Pedalcyclist,Not a Collision,T-Intersection,On Roadway,,Daylight,Clear,0,0,2013.0,1,1,LOWNDES (185),NOT APPLICABLE
2019,10580,Georgia,0,2,2,September,17,Tuesday,12,CR-341,County Road,Rural,Major Collector,County Highway Agency,73.0,34.84199444,-84.01697222,Motor Vehicle In-Transport,Angle,Not an Intersection,On Roadway,,Daylight,Clear,0,0,2010.0,1,1,UNION (291),NOT APPLICABLE
2019,10581,Georgia,0,1,6,September,18,Wednesday,24,CR-GRANT FORD ROAD,County Road,Rural,Local,County Highway Agency,1.0,34.38746389,-83.99585833,Tree (Standing Only),Not a Collision,Not an Intersection,On Roadside,,Dark - Not Lighted,Clear,0,0,2012.0,1,1,DAWSON (85),NOT APPLICABLE
2019,10582,Georgia,1,1,1,September,18,Wednesday,1,I-285 RAMP,Interstate,Urban,Interstate,State Highway Agency,235.0,33.68376667,-84.31001667,Pedestrian,Not a Collision,Not an Intersection,On Roadway,,Dark - Not Lighted,Clear,0,0,2017.0,1,0,DEKALB (89),NOT APPLICABLE
2019,10583,Georgia,1,1,3,September,19,Thursday,21,SR-9 ROSWELL ROAD,State Highway,Urban,Principal Arterial - Other,County Highway Agency,96.0,33.901675,-84.37908056,Pedestrian,Not a Collision,Not an Intersection,On Roadway,,Dark - Lighted,Clear,0,0,2003.0,1,0,FULTON (121),SANDY SPRINGS
2019,10583,Georgia,1,1,3,September,19,Thursday,21,SR-9 ROSWELL ROAD,State Highway,Urban,Principal Arterial - Other,County Highway Agency,96.0,33.901675,-84.37908056,Pedestrian,Not a Collision,Not an Intersection,On Roadway,,Dark - Lighted,Clear,0,0,2005.0,0,0,FULTON (121),SANDY SPRINGS
2019,10584,Georgia,0,3,3,September,19,Thursday,21,CR-OZORA ROAD,County Road,Urban,Local,County Highway Agency,33.0,33.86102222,-83.907625,Motor Vehicle In-Transport,Angle,T-Intersection,On Roadway,,Dark - Lighted,Cloudy,0,0,1994.0,1,0,GWINNETT (135),NOT APPLICABLE
2019,10585,Georgia,0,1,1,September,19,Thursday,15,CR-SUNNYSIDE DRIVE,County Road,Urban,Minor Arterial,County Highway Agency,25.0,31.23733056,-82.342475,Mail Box,Not a Collision,Not an Intersection,On Roadside,,Daylight,Clear,0,0,2006.0,0,0,WARE (299),NOT APPLICABLE
2019,10586,Georgia,0,3,3,September,20,Friday,9,I-20 SR-402,Interstate,Urban,Interstate,State Highway Agency,28.0,33.77036389,-84.54163889,Other Object (not fixed),Not a Collision,Not an Intersection,On Roadway,,Daylight,Clear,0,0,1996.0,1,1,COBB (67),NOT APPLICABLE
2019,10586,Georgia,0,3,3,September,20,Friday,9,I-20 SR-402,Interstate,Urban,Interstate,State Highway Agency,28.0,33.77036389,-84.54163889,Other Object (not fixed),Not a Collision,Not an Intersection,On Roadway,,Daylight,Clear,0,0,2016.0,0,0,COBB (67),NOT APPLICABLE
2019,10587,Georgia,0,1,1,September,20,Friday,6,SR-309,State Highway,Rural,Major Collector,State Highway Agency,85.0,30.80891944,-84.56111667,Rollover/Overturn,Not a Collision,Not an Intersection,On Roadway,,Dark - Not Lighted,Clear,0,0,1995.0,1,0,DECATUR (87),NOT APPLICABLE
2019,10588,Georgia,0,1,1,September,20,Friday,15,SR-21,State Highway,Rural,Minor Arterial,State Highway Agency,244.0,32.50758056,-81.43925833,Ditch,Not a Collision,Not an Intersection,On Roadside,,Daylight,Cloudy,0,0,2010.0,0,0,EFFINGHAM (103),NOT APPLICABLE
2019,10589,Georgia,1,1,1,September,20,Friday,21,CAMPBELLTON ROAD SW,Local Street - Municipality,Urban,Principal Arterial - Other,City or Municipal Highway Agency,241.0,33.69025278,-84.50965833,Pedestrian,Not a Collision,Not an Intersection,On Roadway,,Dark - Lighted,Clear,0,0,2002.0,1,0,FULTON (121),ATLANTA
2019,10589,Georgia,1,1,1,September,20,Friday,21,CAMPBELLTON ROAD SW,Local Street - Municipality,Urban,Principal Arterial - Other,City or Municipal Highway Agency,241.0,33.69025278,-84.50965833,Pedestrian,Not a Collision,Not an Intersection,On Roadway,,Dark - Lighted,Clear,0,0,2008.0,0,0,FULTON (121),ATLANTA
2019,10589,Georgia,1,1,1,September,20,Friday,21,CAMPBELLTON ROAD SW,Local Street - Municipality,Urban,Principal Arterial - Other,City or Municipal Highway Agency,241.0,33.69025278,-84.50965833,Pedestrian,Not a Collision,Not an Intersection,On Roadway,,Dark - Lighted,Clear,0,0,2017.0,0,0,FULTON (121),ATLANTA
2019,10590,Georgia,1,1,1,September,20,Friday,20,AZALEA DRIVE,Local Street - Municipality,Urban,Local,City or Municipal Highway Agency,16.0,34.00683611,-84.37505,Pedalcyclist,Not a Collision,Four-Way Intersection,On Roadway,,Dark - Not Lighted,Clear,0,0,2008.0,1,0,FULTON (121),ROSWELL
2019,10591,Georgia,0,1,1,September,20,Friday,3,SR-196,State Highway,Urban,Major Collector,State Highway Agency,18.0,31.85965,-81.72340556,Embankment,Not a Collision,Not an Intersection,On Roadside,,Dark - Not Lighted,Clear,0,0,2005.0,1,1,LIBERTY (179),NOT APPLICABLE
2019,10592,Georgia,0,2,2,September,20,Friday,21,CR-OLD NORMANTOWN ROAD,County Road,Urban,Minor Collector,County Highway Agency,44.0,32.27881111,-82.35965278,Motor Vehicle In-Transport,Front-to-Front,Not an Intersection,On Roadway,,Dark - Lighted,Clear,0,0,2017.0,1,1,TOOMBS (279),NOT APPLICABLE
2019,10593,Georgia,0,1,1,September,21,Saturday,5,CR-MOUNT VERNON CHURCH ROAD,County Road,Rural,Minor Collector,County Highway Agency,22.0,33.22435556,-83.96153889,Live Animal,Not a Collision,Not an Intersection,On Roadway,,Dark - Not Lighted,Clear,0,0,2003.0,1,1,BUTTS (35),NOT APPLICABLE
2019,10594,Georgia,1,1,1,September,21,Saturday,1,SR-400,State Highway,Urban,Principal Arterial - Freeways,State Highway Agency,27.0,33.85186111,-84.36959167,Pedestrian,Not a Collision,Not an Intersection,On Roadway,,Dark - Not Lighted,Clear,0,0,2007.0,2,0,FULTON (121),ATLANTA
2019,10594,Georgia,1,1,1,September,21,Saturday,1,SR-400,State Highway,Urban,Principal Arterial - Freeways,State Highway Agency,27.0,33.85186111,-84.36959167,Pedestrian,Not a Collision,Not an Intersection,On Roadway,,Dark - Not Lighted,Clear,0,0,2009.0,0,0,FULTON (121),ATLANTA
2019,10594,Georgia,1,1,1,September,21,Saturday,1,SR-400,State Highway,Urban,Principal Arterial - Freeways,State Highway Agency,27.0,33.85186111,-84.36959167,Pedestrian,Not a Collision,Not an Intersection,On Roadway,,Dark - Not Lighted,Clear,0,0,2017.0,0,0,FULTON (121),ATLANTA
2019,10595,Georgia,0,2,5,September,21,Saturday,16,SR-42,State Highway,Urban,Minor Arterial,State Highway Agency,180.0,33.53335,-84.19908333,Motor Vehicle In-Transport,Angle,Not an Intersection,On Roadway,,Daylight,Clear,0,0,2000.0,1,0,HENRY (151),NOT APPLICABLE
2019,10596,Georgia,1,1,2,September,21,Saturday,17,I-75 SR-401 RAMP,Interstate,Urban,Interstate,State Highway Agency,157.0,30.99274722,-83.38829444,Rollover/Overturn,Not a Collision,Not an Intersection,On Roadway,,Daylight,Clear,0,0,2012.0,0,1,LOWNDES (185),NOT APPLICABLE
2019,10596,Georgia,1,1,2,September,21,Saturday,17,I-75 SR-401 RAMP,Interstate,Urban,Interstate,State Highway Agency,157.0,30.99274722,-83.38829444,Rollover/Overturn,Not a Collision,Not an Intersection,On Roadway,,Daylight,Clear,0,0,1995.0,1,1,LOWNDES (185),NOT APPLICABLE
2019,10597,Georgia,0,1,1,September,22,Sunday,2,I-75-16 SR-401,Interstate,Urban,Interstate,State Highway Agency,127.0,32.84898611,-83.62830833,Rollover/Overturn,Not a Collision,Not an Intersection,On Roadway,,Dark - Lighted,Clear,0,0,2003.0,1,0,BIBB (21),MACON
2019,10598,Georgia,0,2,3,September,22,Sunday,3,I-20 SR-402,Interstate,Urban,Interstate,State Highway Agency,122.0,33.76311389,-84.673075,Motor Vehicle In-Transport,Front-to-Rear,Not an Intersection,On Roadway,,Dark - Not Lighted,Clear,0,0,2005.0,1,0,DOUGLAS (97),NOT APPLICABLE
2019,10599,Georgia,0,2,2,September,22,Sunday,15,ROSWELL ROAD,Local Street - Municipality,Urban,Principal Arterial - Other,City or Municipal Highway Agency,150.0,33.972875,-84.35771667,Motor Vehicle In-Transport,Angle,Not an Intersection,On Roadway,,Daylight,Clear,0,0,1995.0,0,0,FULTON (121),SANDY SPRINGS
2019,10600,Georgia,0,1,1,September,22,Sunday,7,SR-124,State Highway,Urban,Major Collector,State Highway Agency,40.0,34.12034167,-83.730475,Ditch,Not a Collision,Not an Intersection,On Roadside,,Dawn,Clear,0,0,2004.0,0,0,JACKSON (157),BRASELTON
2019,10601,Georgia,0,1,4,September,22,Sunday,18,SR-19,State Highway,Urban,Minor Arterial,State Highway Agency,0.0,32.91527222,-83.77869444,Tree (Standing Only),Not a Collision,Not an Intersection,On Roadside,,Daylight,Clear,0,0,2007.0,1,0,MONROE (207),NOT APPLICABLE
2019,10601,Georgia,0,1,4,September,22,Sunday,18,SR-19,State Highway,Urban,Minor Arterial,State Highway Agency,0.0,32.91527222,-83.77869444,Tree (Standing Only),Not a Collision,Not an Intersection,On Roadside,,Daylight,Clear,0,0,2002.0,0,0,MONROE (207),NOT APPLICABLE
2019,10602,Georgia,0,2,3,September,23,Monday,16,SR-111,State Highway,Rural,Minor Arterial,State Highway Agency,74.0,31.13930833,-83.89238056,Motor Vehicle In-Transport,Front-to-Front,Not an Intersection,On Roadway,,Daylight,Clear,0,0,1998.0,1,0,COLQUITT (71),NOT APPLICABLE
2019,10603,Georgia,0,3,4,September,23,Monday,17,US-SR2,U.S. Highway,Urban,Major Collector,State Highway Agency,133.0,34.86132222,-84.75299722,Motor Vehicle In-Transport,Front-to-Front,Not an Intersection,On Roadway,,Daylight,Cloudy,0,0,2003.0,1,1,MURRAY (213),NOT APPLICABLE
2019,10604,Georgia,0,1,1,September,24,Tuesday,14,CR-JOHNSON ROAD,County Road,Rural,Local,County Highway Agency,7.0,33.27813333,-84.65268611,Mail Box,Not a Collision,Not an Intersection,On Roadside,,Daylight,Clear,0,0,2008.0,1,1,COWETA (77),NOT APPLICABLE
2019,10605,Georgia,1,1,1,September,24,Tuesday,22,FULTON INDUSTRIAL BOULEVARD,Local Street - Municipality,Urban,Minor Arterial,City or Municipal Highway Agency,306.0,33.76213889,-84.53607778,Pedestrian,Not a Collision,Not an Intersection,On Roadway,,Dark - Not Lighted,Clear,0,0,2002.0,1,0,FULTON (121),ATLANTA
2019,10606,Georgia,3,2,2,September,25,Wednesday,11,LAUREL ISLAND PARKWAY,Local Street - Municipality,Urban,Minor Arterial,City or Municipal Highway Agency,31.0,30.81118611,-81.62637222,Pedestrian,Not a Collision,Not an Intersection,On Median,Construction,Daylight,Clear,0,0,1994.0,1,1,CAMDEN (39),KINGSLAND
2019,10607,Georgia,0,2,2,September,25,Wednesday,23,SR-1,State Highway,Urban,Principal Arterial - Other,State Highway Agency,188.0,33.6591,-85.1448,Motor Vehicle In-Transport,Front-to-Rear,T-Intersection,On Roadway,,Dark - Not Lighted,Clear,0,0,2017.0,1,0,CARROLL (45),NOT APPLICABLE
2019,10608,Georgia,0,2,4,September,25,Wednesday,12,SR-133,State Highway,Rural,Minor Arterial,State Highway Agency,50.0,31.51199722,-84.05868611,Motor Vehicle In-Transport,Sideswipe - Opposite Direction,Not an Intersection,On Roadway,,Daylight,Clear,0,0,2017.0,0,0,DOUGHERTY (95),NOT APPLICABLE
2019,10608,Georgia,0,2,4,September,25,Wednesday,12,SR-133,State Highway,Rural,Minor Arterial,State Highway Agency,50.0,31.51199722,-84.05868611,Motor Vehicle In-Transport,Sideswipe - Opposite Direction,Not an Intersection,On Roadway,,Daylight,Clear,0,0,2016.0,1,0,DOUGHERTY (95),NOT APPLICABLE
2019,10609,Georgia,0,1,1,September,25,Wednesday,2,I-75 RAMP,Interstate,Urban,Interstate,State Highway Agency,144.0,33.83256944,-84.42642222,Tree (Standing Only),Not a Collision,Not an Intersection,On Roadside,,Dark - Unknown Lighting,Clear,0,0,2018.0,0,0,FULTON (121),ATLANTA
2019,10610,Georgia,1,1,1,September,25,Wednesday,21,PEACH ORCHARD ROAD,Local Street - Municipality,Urban,Principal Arterial - Other,City or Municipal Highway Agency,133.0,33.41873333,-82.02252222,Pedestrian,Not a Collision,Four-Way Intersection,On Roadway,,Dark - Not Lighted,Clear,0,0,2007.0,0,0,RICHMOND (245),AUGUSTA
2019,10610,Georgia,1,1,1,September,25,Wednesday,21,PEACH ORCHARD ROAD,Local Street - Municipality,Urban,Principal Arterial - Other,City or Municipal Highway Agency,133.0,33.41873333,-82.02252222,Pedestrian,Not a Collision,Four-Way Intersection,On Roadway,,Dark - Not Lighted,Clear,0,0,2012.0,1,0,RICHMOND (245),AUGUSTA
2019,10610,Georgia,1,1,1,September,25,Wednesday,21,PEACH ORCHARD ROAD,Local Street - Municipality,Urban,Principal Arterial - Other,City or Municipal Highway Agency,133.0,33.41873333,-82.02252222,Pedestrian,Not a Collision,Four-Way Intersection,On Roadway,,Dark - Not Lighted,Clear,0,0,2010.0,0,0,RICHMOND (245),AUGUSTA
2019,10611,Georgia,1,1,1,September,26,Thursday,18,SR-11 GRAY HIGHWAY,State Highway,Urban,Principal Arterial - Other,State Highway Agency,139.0,32.85254722,-83.61949722,Pedestrian,Not a Collision,T-Intersection,On Roadway,,Dark - Not Lighted,Clear,0,1,2008.0,0,0,BIBB (21),MACON
2019,10612,Georgia,0,2,2,September,26,Thursday,4,SR-47,State Highway,Rural,Minor Arterial,State Highway Agency,37.0,33.64818056,-82.31638611,Motor Vehicle In-Transport,Front-to-Front,Not an Intersection,On Roadway,,Dark - Not Lighted,Clear,0,0,2005.0,1,0,COLUMBIA (73),NOT APPLICABLE
2019,10613,Georgia,0,2,2,September,26,Thursday,4,SR-208,State Highway,Rural,Major Collector,State Highway Agency,82.0,32.68809444,-84.71609167,Motor Vehicle In-Transport,Front-to-Front,Not an Intersection,On Roadway,,Reported as Unknown,Clear,0,0,2019.0,0,0,HARRIS (145),NOT APPLICABLE
2019,10614,Georgia,0,2,2,September,26,Thursday,17,SR-4,State Highway,Rural,Principal Arterial - Other,State Highway Agency,176.0,33.05542222,-82.40571111,Motor Vehicle In-Transport,Front-to-Front,Not an Intersection,On Roadway,,Daylight,Clear,0,0,2001.0,1,0,JEFFERSON (163),NOT APPLICABLE
2019,10615,Georgia,0,2,5,September,26,Thursday,7,SR-17 BYPASS,State Highway,Urban,Principal Arterial - Other,State Highway Agency,10.0,33.47604444,-82.471625,Motor Vehicle In-Transport,Angle,Four-Way Intersection,On Roadway,,Daylight,Clear,0,0,2006.0,0,0,MCDUFFIE (189),THOMSON
2019,10616,Georgia,0,2,3,September,26,Thursday,10,CR-ACCESS ROAD,County Road,Urban,Major Collector,County Highway Agency,20.0,33.61491944,-83.91748056,Motor Vehicle In-Transport,Front-to-Rear,T-Intersection,On Roadway,,Daylight,Clear,0,0,2016.0,1,0,NEWTON (217),NOT APPLICABLE
2019,10616,Georgia,0,2,3,September,26,Thursday,10,CR-ACCESS ROAD,County Road,Urban,Major Collector,County Highway Agency,20.0,33.61491944,-83.91748056,Motor Vehicle In-Transport,Front-to-Rear,T-Intersection,On Roadway,,Daylight,Clear,0,0,2019.0,0,0,NEWTON (217),NOT APPLICABLE
2019,10617,Georgia,0,2,2,September,27,Friday,20,CR-WEST 4TH STREET EXTENSION,County Road,Rural,Local,City or Municipal Highway Agency,0.0,31.58358333,-82.514,Motor Vehicle In-Transport,Angle,Four-Way Intersection,On Roadway,,Dark - Not Lighted,Cloudy,0,0,2008.0,1,0,BACON (5),NOT APPLICABLE
2019,10617,Georgia,0,2,2,September,27,Friday,20,CR-WEST 4TH STREET EXTENSION,County Road,Rural,Local,City or Municipal Highway Agency,0.0,31.58358333,-82.514,Motor Vehicle In-Transport,Angle,Four-Way Intersection,On Roadway,,Dark - Not Lighted,Cloudy,0,0,1997.0,0,0,BACON (5),NOT APPLICABLE
2019,10618,Georgia,0,2,7,September,27,Friday,17,SR-36,State Highway,Rural,Minor Arterial,State Highway Agency,60.0,33.25969444,-83.99874722,Motor Vehicle In-Transport,Front-to-Front,Not an Intersection,On Roadway,,Daylight,Clear,0,0,2001.0,0,0,BUTTS (35),NOT APPLICABLE
2019,10618,Georgia,0,2,7,September,27,Friday,17,SR-36,State Highway,Rural,Minor Arterial,State Highway Agency,60.0,33.25969444,-83.99874722,Motor Vehicle In-Transport,Front-to-Front,Not an Intersection,On Roadway,,Daylight,Clear,0,0,2001.0,1,0,BUTTS (35),NOT APPLICABLE
2019,10619,Georgia,0,3,6,September,27,Friday,13,I-75 SR-401,Interstate,Rural,Interstate,State Highway Agency,113.0,32.19367222,-83.74758889,Motor Vehicle In-Transport,Front-to-Rear,Not an Intersection,On Roadway,,Daylight,Clear,0,0,2012.0,0,0,DOOLY (93),NOT APPLICABLE
2019,10619,Georgia,0,3,6,September,27,Friday,13,I-75 SR-401,Interstate,Rural,Interstate,State Highway Agency,113.0,32.19367222,-83.74758889,Motor Vehicle In-Transport,Front-to-Rear,Not an Intersection,On Roadway,,Daylight,Clear,0,0,1998.0,1,0,DOOLY (93),NOT APPLICABLE
2019,10619,Georgia,0,3,6,September,27,Friday,13,I-75 SR-401,Interstate,Rural,Interstate,State Highway Agency,113.0,32.19367222,-83.74758889,Motor Vehicle In-Transport,Front-to-Rear,Not an Intersection,On Roadway,,Daylight,Clear,0,0,1968.0,1,0,DOOLY (93),NOT APPLICABLE
2019,10620,Georgia,1,1,1,September,27,Friday,23,I-75 SR-401,Interstate,Urban,Interstate,State Highway Agency,83.0,33.75986667,-84.37980278,Pedestrian,Not a Collision,Not an Intersection,On Roadway,,Dark - Not Lighted,Clear,0,0,2012.0,1,0,FULTON (121),ATLANTA
2019,10622,Georgia,0,2,2,September,27,Friday,6,SR-7,State Highway,Rural,Minor Arterial,State Highway Agency,108.0,32.58420556,-83.92368333,Motor Vehicle In-Transport,Front-to-Rear,Not an Intersection,On Roadway,,Dawn,Clear,0,0,2004.0,0,0,PEACH (225),NOT APPLICABLE
2019,10622,Georgia,0,2,2,September,27,Friday,6,SR-7,State Highway,Rural,Minor Arterial,State Highway Agency,108.0,32.58420556,-83.92368333,Motor Vehicle In-Transport,Front-to-Rear,Not an Intersection,On Roadway,,Dawn,Clear,0,0,2003.0,1,1,PEACH (225),NOT APPLICABLE
2019,10623,Georgia,0,2,5,September,28,Saturday,22,SR-1,State Highway,Rural,Principal Arterial - Other,State Highway Agency,74.0,30.757225,-84.46856389,Motor Vehicle In-Transport,Angle,Four-Way Intersection,On Roadway,,Dark - Not Lighted,Clear,0,0,2003.0,1,0,DECATUR (87),NOT APPLICABLE
2019,10624,Georgia,0,1,2,September,28,Saturday,7,CR-SAINT PAUL CHURCH ROAD,County Road,Rural,Local,County Highway Agency,24.0,33.22888611,-82.84982778,Rollover/Overturn,Not a Collision,Not an Intersection,On Roadside,,Dawn,Clear,0,0,2019.0,0,0,HANCOCK (141),NOT APPLICABLE
2019,10625,Georgia,0,2,3,September,28,Saturday,2,SR-125,State Highway,Urban,Principal Arterial - Other,State Highway Agency,69.0,30.96962222,-83.21609722,Motor Vehicle In-Transport,Angle,T-Intersection,On Roadway,,Dark - Lighted,Clear,0,1,2008.0,0,0,LOWNDES (185),NOT APPLICABLE
2019,10625,Georgia,0,2,3,September,28,Saturday,2,SR-125,State Highway,Urban,Principal Arterial - Other,State Highway Agency,69.0,30.96962222,-83.21609722,Motor Vehicle In-Transport,Angle,T-Intersection,On Roadway,,Dark - Lighted,Clear,0,0,2016.0,1,0,LOWNDES (185),NOT APPLICABLE
2019,10626,Georgia,0,1,2,September,29,Sunday,9,HAWKINSVILLE ROAD,Local Street - Municipality,Urban,Principal Arterial - Other,City or Municipal Highway Agency,5.0,32.66993056,-83.62354722,Guardrail End,Not a Collision,Not an Intersection,On Roadside,,Daylight,Clear,0,0,2000.0,1,0,BIBB (21),MACON
2019,10627,Georgia,0,2,3,September,29,Sunday,23,CR-BABBLING BROOK DRIVE,County Road,Urban,Local,County Highway Agency,2.0,33.56565278,-84.29243056,Motor Vehicle In-Transport,Angle,Four-Way Intersection,On Roadway,,Dark - Not Lighted,Clear,0,0,2014.0,2,1,CLAYTON (63),NOT APPLICABLE
2019,10627,Georgia,0,2,3,September,29,Sunday,23,CR-BABBLING BROOK DRIVE,County Road,Urban,Local,County Highway Agency,2.0,33.56565278,-84.29243056,Motor Vehicle In-Transport,Angle,Four-Way Intersection,On Roadway,,Dark - Not Lighted,Clear,0,0,2013.0,1,0,CLAYTON (63),NOT APPLICABLE
2019,10627,Georgia,0,2,3,September,29,Sunday,23,CR-BABBLING BROOK DRIVE,County Road,Urban,Local,County Highway Agency,2.0,33.56565278,-84.29243056,Motor Vehicle In-Transport,Angle,Four-Way Intersection,On Roadway,,Dark - Not Lighted,Clear,0,0,2016.0,0,0,CLAYTON (63),NOT APPLICABLE
2019,10628,Georgia,0,1,1,September,29,Sunday,13,SR-225,State Highway,Rural,Minor Arterial,State Highway Agency,18.0,34.6345,-84.86049722,Tree (Standing Only),Not a Collision,Not an Intersection,On Roadside,,Daylight,Clear,0,0,2012.0,1,0,MURRAY (213),NOT APPLICABLE
2019,10628,Georgia,0,1,1,September,29,Sunday,13,SR-225,State Highway,Rural,Minor Arterial,State Highway Agency,18.0,34.6345,-84.86049722,Tree (Standing Only),Not a Collision,Not an Intersection,On Roadside,,Daylight,Clear,0,0,2007.0,0,0,MURRAY (213),NOT APPLICABLE
2019,10629,Georgia,0,1,2,September,29,Sunday,12,CR-RIDGE ROAD,County Road,Rural,Minor Arterial,County Highway Agency,32.0,33.80586667,-84.83601667,Mail Box,Not a Collision,Not an Intersection,On Roadside,,Daylight,Clear,0,0,2017.0,0,0,PAULDING (223),NOT APPLICABLE
2019,10629,Georgia,0,1,2,September,29,Sunday,12,CR-RIDGE ROAD,County Road,Rural,Minor Arterial,County Highway Agency,32.0,33.80586667,-84.83601667,Mail Box,Not a Collision,Not an Intersection,On Roadside,,Daylight,Clear,0,0,2005.0,1,0,PAULDING (223),NOT APPLICABLE
2019,10629,Georgia,0,1,2,September,29,Sunday,12,CR-RIDGE ROAD,County Road,Rural,Minor Arterial,County Highway Agency,32.0,33.80586667,-84.83601667,Mail Box,Not a Collision,Not an Intersection,On Roadside,,Daylight,Clear,0,0,2019.0,0,0,PAULDING (223),NOT APPLICABLE
2019,10630,Georgia,0,3,3,September,29,Sunday,12,SR-75 ALT,State Highway,Rural,Major Collector,State Highway Agency,65.0,34.64128889,-83.79449444,Motor Vehicle In-Transport,Front-to-Front,T-Intersection,On Roadway,,Daylight,Clear,0,0,2004.0,2,1,WHITE (311),NOT APPLICABLE
2019,10631,Georgia,0,1,1,September,30,Monday,7,SOUTH DAVIS ROAD,Local Street - Municipality,Urban,Minor Arterial,City or Municipal Highway Agency,1.0,32.59698611,-83.61365278,Curb,Not a Collision,Not an Intersection,On Roadside,,Daylight,Clear,0,0,2006.0,0,0,HOUSTON (153),WARNER ROBINS
2019,10631,Georgia,0,1,1,September,30,Monday,7,SOUTH DAVIS ROAD,Local Street - Municipality,Urban,Minor Arterial,City or Municipal Highway Agency,1.0,32.59698611,-83.61365278,Curb,Not a Collision,Not an Intersection,On Roadside,,Daylight,Clear,0,0,2005.0,0,0,HOUSTON (153),WARNER ROBINS
2019,10632,Georgia,0,1,2,September,21,Saturday,24,I-16 RAMP,Interstate,Urban,Interstate,State Highway Agency,78.0,32.0747,-81.2434,Rollover/Overturn,Not a Collision,Not an Intersection,Gore,,Dark - Not Lighted,Clear,0,0,2008.0,1,1,CHATHAM (51),POOLER
2019,10632,Georgia,0,1,2,September,21,Saturday,24,I-16 RAMP,Interstate,Urban,Interstate,State Highway Agency,78.0,32.0747,-81.2434,Rollover/Overturn,Not a Collision,Not an Intersection,Gore,,Dark - Not Lighted,Clear,0,0,2017.0,0,0,CHATHAM (51),POOLER
2019,10633,Georgia,0,2,2,October,1,Tuesday,17,SR-5 AUSTELL RD,State Highway,Urban,Minor Arterial,State Highway Agency,36.0,33.84045556,-84.61076111,Motor Vehicle In-Transport,Angle,Four-Way Intersection,On Roadway,,Daylight,Clear,0,0,2007.0,0,0,COBB (67),NOT APPLICABLE
2019,10633,Georgia,0,2,2,October,1,Tuesday,17,SR-5 AUSTELL RD,State Highway,Urban,Minor Arterial,State Highway Agency,36.0,33.84045556,-84.61076111,Motor Vehicle In-Transport,Angle,Four-Way Intersection,On Roadway,,Daylight,Clear,0,0,2016.0,1,0,COBB (67),NOT APPLICABLE
